LocationID,Suburb,State,Postcode,Latitude,Longitude
S-12,SADDLEWORTH,sa,5413,-34.08333206,138.78334045
S-66,SAINTS,sa,5461,-34.15000153,138.33332825
S-93,SALEM,sa,5255,-35.15000153,139.0166626
S-68,SALISBURY,sa,5108,-34.76666641,138.6333313
S-60,SALISBURY DOWNS,sa,5108,-34.77000046,138.6166687
S-94,SALISBURY EAST,sa,5109,-34.78333282,138.66667175
S-92,SALISBURY HEIGHTS,sa,5109,-34.76666641,138.68333435
S-76,SALISBURY NORTH,sa,5108,-34.75,138.6333313
S-5,SALISBURY PARK,sa,5109,-34.75,138.66667175
S-98,SALISBURY PLAIN,sa,5109,-34.76666641,138.66667175
S-76,SALISBURY SOUTH,sa,5106,-34.78333282,138.6333313
S-84,SALT CREEK,sa,5264,-36.11666489,139.6499939
S-95,SALTER SPRINGS,sa,5401,-34.18333435,138.6333313
S-20,SALTIA,sa,5710,-32.47000122,137.92999268
S-14,SAMPSON FLAT,sa,5114,-34.75,138.78334045
S-12,SANDALWOOD,sa,5309,-34.95000076,140.1333313
S-17,SANDERGROVE,sa,5255,-35.33333206,138.8666687
S-47,SANDERSTON,sa,5237,-34.75,139.22332764
S-87,SANDILANDS,sa,5571,-34.5,137.77999878
S-92,SANDLETON,sa,5356,-34.43488,139.388008
S-2,SANDY CREEK,sa,5350,-34.59999847,138.82000732
S-31,SANDY GROVE,sa,5275,-36.86666489,139.83332825
S-52,SAPPHIRETOWN,sa,5222,-35.78333282,137.78334045
S-64,SCEALE BAY,sa,5680,-33.01666641,134.18333435
S-64,SCHELL WELL,sa,5311,-34.83000183,140.46000671
S-30,SCOTT CREEK,sa,5153,-35.04999924,138.69999695
S-57,SEACLIFF,sa,5049,-35.03333282,138.5166626
S-96,SEACLIFF PARK,sa,5049,-35.03833389,138.52999878
S-10,SEACOMBE GARDENS,sa,5047,-35.01666641,138.53999329
S-60,SEACOMBE HEIGHTS,sa,5047,-35.03333282,138.53999329
S-71,SEAFORD,sa,5169,-35.18333435,138.47000122
S-74,SEAFORD HEIGHTS,sa,5169,-35.19499969,138.49667358
S-58,SEAFORD MEADOWS,sa,5169,-35.16999817,138.48666382
S-69,SEAFORD RISE,sa,5169,-35.20000076,138.4833374
S-71,SEAL BAY,sa,5223,-35.95000076,137.31666565
S-47,SEATON,sa,5023,-34.88999939,138.5
S-24,SEATON NORTH,sa,5023,-34.88899994,138.50900269
S-78,SEAVIEW DOWNS,sa,5049,-35.03333282,138.53334045
S-17,SEBASTOPOL,sa,5280,-37.51666641,140.3666687
S-50,SECOND VALLEY,sa,5204,-35.51666641,138.21665955
S-2,SEDAN,sa,5353,-34.56666565,139.28999329
S-57,SEDDON,sa,5223,-35.875,137.31300354
S-80,SEFTON PARK,sa,5083,-34.86999893,138.6000061
S-31,SELLICKS BEACH,sa,5174,-35.33333206,138.44999695
S-12,SELLICKS HILL,sa,5174,-35.32833481,138.47332764
S-67,SEMAPHORE,sa,5019,-34.83333206,138.4833374
S-0,SEMAPHORE PARK,sa,5019,-34.84999847,138.4833374
S-100,SEMAPHORE SOUTH,sa,5019,-34.83333206,138.47999573
S-99,SENIOR,sa,5268,-36.13333511,140.8500061
S-96,SEPPELTSFIELD,sa,5355,-34.5,138.91667175
S-81,SEVENHILL,sa,5453,-33.88333511,138.6166687
S-19,SHAUGH,sa,5267,-35.88999939,140.8500061
S-53,SHEA-OAK LOG,sa,5371,-34.50833511,138.83332825
S-8,SHEAOAK FLAT,sa,5581,-34.70000076,137.8666687
S-78,SHEAOAK LOG,sa,5371,-34.50833511,138.83332825
S-68,SHEIDOW PARK,sa,5158,-35.06666565,138.52000427
S-8,SHERINGA,sa,5607,-33.83333206,135.22999573
S-33,SHERLOCK,sa,5301,-35.31666565,139.78999329
S-44,SHERWOOD,sa,5267,-36.08333206,140.6000061
S-18,SHORT,sa,5279,-37.33333206,140.56666565
S-60,SILVER SANDS,sa,5173,-35.31000137,138.44999695
S-45,SILVERTON,sa,5204,-35.61666489,138.16000366
S-45,SKYE,sa,5072,-34.91999817,138.68333435
S-92,SMITHFIELD,sa,5114,-34.68333435,138.68333435
S-22,SMITHFIELD PLAINS,sa,5114,-34.67499924,138.67666626
S-34,SMITHFIELD WEST,sa,5114,-34.66666794,138.6499939
S-7,SMITHVILLE,sa,5302,-35.23333359,140.3666687
S-31,SMOKY BAY,sa,5680,-32.36999893,133.93333435
S-33,SNOWTOWN,sa,5520,-33.78333282,138.21665955
S-73,SOLOMON,sa,5641,-33.18333435,136.33332825
S-66,SOLOMONTOWN,sa,5540,-33.18333435,138.02000427
S-12,SOMERTON PARK,sa,5044,-35,138.5166626
S-61,SOUTH BRIGHTON,sa,5048,-35.02000046,138.5166626
S-70,SOUTH HUMMOCKS,sa,5550,-34.03333282,138.1000061
S-67,SOUTH HUMMOCKS,sa,5555,-34.04000092,138.1000061
S-27,SOUTH KILKERRAN,sa,5573,-34.43999863,137.58332825
S-31,SOUTH PLYMPTON,sa,5038,-34.96666718,138.55000305
S-73,SOUTHEND,sa,5280,-37.56666565,140.11999512
S-74,SPALDING,sa,5454,-33.5,138.6000061
S-51,SPECTACLE LAKE,sa,5345,-34.36000061,140.43333435
S-31,SPENCE,sa,5271,-37.06666565,140.56666565
S-3,SPRING FARM,sa,5453,-33.83333206,138.6333313
S-20,SPRING GULLY,sa,5453,-33.90000153,138.58332825
S-93,SPRINGFIELD,sa,5062,-34.97000122,138.6333313
S-6,SPRINGTON,sa,5235,-34.70000076,139.08332825
S-49,SQUARE MILE,sa,5291,-37.86666489,140.80000305
S-29,ST AGNES,sa,5097,-34.82300186,138.71499634
S-96,ST GEORGES,sa,5064,-34.95500183,138.6499939
S-92,ST JOHNS,sa,5373,-34.36999893,138.97000122
S-74,ST KILDA,sa,5110,-34.74200058,138.53599548
S-91,ST KITTS,sa,5356,-34.35599899,139.1000061
S-36,ST MARYS,sa,5042,-35.00999832,138.57550049
S-8,ST MORRIS,sa,5068,-34.90999985,138.6499939
S-29,ST PETERS,sa,5069,-34.90499878,138.61999512
S-24,STANLEY,sa,5415,-33.88333511,138.72999573
S-32,STANLEY FLAT,sa,5453,-33.78333282,138.58332825
S-88,STANSBURY,sa,5582,-34.90000153,137.78999329
S-45,STEELTON,sa,5413,-34.03333282,138.8666687
S-59,STEINFELD,sa,5356,-34.33333206,139.30000305
S-62,STENHOUSE BAY,sa,5575,-35.28333282,136.93333435
S-34,STEPNEY,sa,5069,-34.91666794,138.61999512
S-81,STEWART RANGE,sa,5271,-36.95000076,140.58332825
S-6,STIRLING,sa,5152,-35,138.7333374
S-86,STIRLING NORTH,sa,5710,-32.51666641,137.83000183
S-10,STOCKPORT,sa,5410,-34.33333206,138.7333374
S-93,STOCKWELL,sa,5355,-34.43333435,139.05000305
S-34,STOCKYARD CREEK,sa,5460,-34.28333282,138.58332825
S-93,STOCKYARD PLAIN,sa,5330,-34.20000076,139.80000305
S-63,STOKES BAY,sa,5223,-35.65000153,137.16667175
S-36,STONE HUT,sa,5480,-33.09999847,138.28334045
S-89,STONE WELL,sa,5352,-34.5,138.94999695
S-37,STONYFELL,sa,5066,-34.93333435,138.66667175
S-21,STOW,sa,5461,-34,138.3999939
S-90,STRATHALBYN,sa,5255,-35.25,138.8999939
S-90,STREAKY BAY,sa,5680,-32.79999924,134.21665955
S-79,STRUAN,sa,5271,-37.09000015,140.78999329
S-27,STURT,sa,5047,-35.01666641,138.55000305
S-96,SUMMERTOWN,sa,5141,-34.95000076,138.7333374
S-97,SUNLANDS,sa,5322,-34.13333511,139.8666687
S-0,SUNNYBRAE,sa,5422,-33.08333206,138.83332825
S-9,SUNNYDALE,sa,5354,-34.65000153,139.61000061
S-43,SUNNYSIDE,sa,5253,-35.04999924,139.33332825
S-89,SUNNYVALE,sa,5552,-34.13333511,137.81666565
S-17,SURREY DOWNS,sa,5126,-34.79999924,138.71665955
S-18,SUTHERLANDS,sa,5374,-34.15000153,139.21665955
S-37,SUTTONTOWN,sa,5291,-37.79999924,140.7666626
S-34,SWAN REACH,sa,5354,-34.56666565,139.58999634
S-56,SWANPORT,sa,5253,-35.15000153,139.30000305
S-77,SWEDE FLAT,sa,5270,-36.45000076,140.4833374
S-20,TAILEM BEND,sa,5259,-35.25,139.44999695
S-67,TAILEM BEND,sa,5260,-35.25,139.44999695
S-77,TALDRA,sa,5311,-34.34999847,140.83332825
S-83,TALIA,sa,5670,-33.31666565,134.88000488
S-85,TANTANOOLA,sa,5280,-37.68999863,140.44999695
S-73,TANUNDA,sa,5352,-34.52000046,138.94999695
S-14,TAPEROO,sa,5017,-34.79999924,138.5
S-47,TAPLAN,sa,5333,-34.54999924,140.86999512
S-96,TARATAP,sa,5275,-36.58333206,139.91667175
S-39,TARCOOLA,sa,5710,-30.71666718,134.56666565
S-4,TARCOWIE,sa,5431,-32.95000076,138.50999451
S-6,TARLEE,sa,5411,-34.26666641,138.7666626
S-19,TARNMA,sa,5413,-34.13333511,138.94999695
S-76,TARPEENA,sa,5277,-37.61999893,140.78999329
S-21,TATACHILLA,sa,5171,-35.22999954,138.5
S-77,TAUNTON,sa,5235,-34.68000031,139.08000183
S-22,TAYLORVILLE,sa,5330,-34.08333206,139.96665955
S-81,TEA TREE GULLY,sa,5091,-34.81999969,138.71665955
S-38,TEAL FLAT,sa,5238,-34.88999939,139.55999756
S-48,TELOWIE,sa,5540,-33.04999924,138.06666565
S-27,TEMPLERS,sa,5371,-34.46666718,138.75
S-90,TENNYSON,sa,5022,-34.88333511,138.4833374
S-70,TEPKO,sa,5254,-34.96666718,139.18333435
S-81,TERINGIE,sa,5072,-34.91666794,138.69999695
S-93,TEROWIE,sa,5421,-33.15000153,138.91667175
S-21,THE GAP,sa,5271,-36.68000031,140.6499939
S-28,THE LEVELS,sa,5095,-34.8133316,138.61166382
S-76,THE PINES,sa,5575,-34.90000153,137.16667175
S-95,THE RANGE,sa,5172,-35.23333359,138.6166687
S-50,THEBARTON,sa,5031,-34.91666794,138.56666565
S-63,THEVENARD,sa,5690,-32.13999939,133.6499939
S-63,THOMPSON BEACH,sa,5501,-34.48333359,138.28334045
S-29,THORNGATE,sa,5082,-34.88999939,138.58999634
S-55,THORNLEA,sa,5280,-37.41666794,140.18333435
S-87,THRINGTON,sa,5552,-34,137.83332825
S-69,TICKERA,sa,5555,-33.78333282,137.69999695
S-87,TIDDY WIDDY BEACH,sa,5571,-34.40000153,137.93333435
S-25,TILLEY SWAMP,sa,5275,-36.34999847,139.8833313
S-67,TINTINARA,sa,5266,-35.88333511,140.05000305
S-58,TOLDEROL,sa,5256,-35.36666489,139.1000061
S-90,TOOLIGIE,sa,5607,-33.86000061,135.69999695
S-74,TOOPERANG,sa,5255,-35.36666489,138.71000671
S-1,TOORA,sa,5253,-35.06666565,139.30000305
S-82,TOORAK GARDENS,sa,5065,-34.93333435,138.6333313
S-10,TORRENS PARK,sa,5062,-34.98333359,138.6166687
S-1,TORRENS VALE,sa,5203,-35.5,138.3833313
S-75,TORRENSVILLE,sa,5031,-34.91666794,138.56666565
S-73,TOTHILL BELT,sa,5413,-33.98333359,138.93333435
S-41,TOTHILL CREEK,sa,5413,-34.08333206,138.91667175
S-85,TOTNESS,sa,5250,-35.63999939,138.83000183
S-4,TOWITTA,sa,5353,-34.53333282,139.2333374
S-62,TRANMERE,sa,5073,-34.90000153,138.66667175
S-97,TRANMERE NORTH,sa,5073,-34.89989853,138.66999817
S-2,TRIHI,sa,5279,-37.51333237,140.61000061
S-20,TRINITY GARDENS,sa,5068,-34.91666794,138.6499939
S-91,TROTT PARK,sa,5158,-35.06666565,138.53334045
S-94,TRURO,sa,5356,-34.40000153,139.11999512
S-99,TULKA,sa,5607,-34.78333282,135.78334045
S-14,TULKA NORTH,sa,5607,-34.76666641,135.81666565
S-72,TUMBY BAY,sa,5605,-34.36999893,136.1000061
S-18,TUNGKILLO,sa,5236,-34.81666565,139.06666565
S-73,TUNKALILLA,sa,5203,-35.61000061,138.3500061
S-10,TUSMORE,sa,5065,-34.93333435,138.6499939
S-31,TWO WELLS,sa,5267,-36.02999878,140.11000061
S-27,TWO WELLS,sa,5501,-34.59999847,138.5
S-43,TYRINGA,sa,5680,-36,135
S-32,UCOLTA,sa,5422,-32.93333435,138.93333435
S-32,ULEYBURY,sa,5114,-34.66999817,138.74000549
S-62,ULOOLOO,sa,5419,-33.33333206,138.8833313
S-16,ULYERRA,sa,5670,-33.38999939,135.66667175
S-95,UNDALYA,sa,5451,-34.06666565,138.68333435
S-27,UNDERDALE,sa,5032,-34.91666794,138.53999329
S-51,UNGARRA,sa,5607,-34.18333435,136.03999329
S-73,UNLEY,sa,5061,-34.93999863,138.6000061
S-13,UNLEY PARK,sa,5061,-34.95000076,138.6000061
S-44,UPPER HERMITAGE,sa,5131,-34.79999924,138.7666626
S-80,UPPER STURT,sa,5156,-35.01666641,138.68333435
S-69,URAIDLA,sa,5142,-34.95000076,138.75
S-4,URANIA,sa,5573,-34.5,137.6000061
S-13,URRBRAE,sa,5064,-34.96666718,138.6333313
S-53,UWORRA,sa,5690,-31.96666718,133.33000183
S-26,VALE PARK,sa,5081,-34.88333511,138.6166687
S-72,VALLEY VIEW,sa,5093,-34.83333206,138.66667175
S-80,VEITCH,sa,5312,-34.65000153,140.5166626
S-85,VENUS BAY,sa,5607,-33.23333359,134.66667175
S-86,VERDUN,sa,5245,-35,138.78334045
S-75,VERRAN,sa,5603,-33.84999847,136.31666565
S-18,VICTOR HARBOR,sa,5211,-35.54999924,138.6166687
S-65,VINE VALE,sa,5352,-34.51499939,139.00500488
S-69,VIRGINIA,sa,5120,-34.66666794,138.56666565
S-52,VISTA,sa,5091,-34.83333206,138.72000122
S-53,VIVONNE BAY,sa,5223,-35.97999954,137.17999268
S-7,WADDIKEE,sa,5640,-33.31666565,136.25
S-75,WAIKERIE,sa,5330,-34.18333435,139.97999573
S-57,WAITPINGA,sa,5211,-35.58333206,138.5166626
S-58,WALKER FLAT,sa,5238,-34.75,139.55000305
S-18,WALKERVILLE,sa,5081,-34.88999939,138.6166687
S-17,WALKLEY HEIGHTS,sa,5098,-34.8390007,138.63800049
S-30,WALL,sa,5238,-34.95000076,139.31666565
S-1,WALL FLAT,sa,5253,-34.95999908,139.32000732
S-15,WALLAROO,sa,5556,-33.93333435,137.61999512
S-73,WALLAROO MINES,sa,5554,-33.96666718,137.68333435
S-18,WALLAROO PLAIN,sa,5556,-33.86666489,137.66667175
S-71,WALLOWAY,sa,5431,-32.63000107,138.58000183
S-99,WALTOWA,sa,5264,-35.61666489,139.43333435
S-86,WAMI KATA,sa,5700,-32.43000031,137.80000305
S-30,WANBI,sa,5310,-34.76666641,140.30000305
S-95,WANDANA,sa,5690,-32.04999924,132.75
S-83,WANDEARAH,sa,5523,-33.41999817,137.96000671
S-32,WANDEARAH EAST,sa,5523,-33.40000153,138.03334045
S-10,WANDEARAH WEST,sa,5523,-33.40000153,137.91999817
S-53,WANDILO,sa,5291,-37.73333359,140.68333435
S-34,WANGARY,sa,5607,-34.54999924,135.47000122
S-11,WANGOLINA,sa,5275,-36.93333435,139.81666565
S-56,WANILLA,sa,5607,-34.52000046,135.66999817
S-45,WAPPILKA,sa,5332,-34.38333511,140.31666565
S-57,WARBURTO,sa,5556,-34.01666641,137.6000061
S-52,WARD BELT,sa,5118,-34.56666565,138.66667175
S-88,WARD HILL,sa,5522,-33.68333435,137.83332825
S-84,WARNERTOWN,sa,5540,-33.23333359,138.1166687
S-58,WAROOKA,sa,5577,-34.99000168,137.3999939
S-35,WARRACHIE,sa,5607,-33.65000153,135.71665955
S-1,WARRADALE,sa,5046,-35,138.53334045
S-100,WARRADALE NORTH,sa,5046,-34.99900055,138.52999878
S-97,WARRAMBOO,sa,5650,-33.25,135.58999634
S-85,WARREN,sa,5234,-34.72000122,138.86000061
S-32,WARROW,sa,5607,-34.34999847,135.44999695
S-9,WARUNDA,sa,5607,-34.46666718,135.68333435
S-45,WASHPOOL,sa,5454,-33.38000107,138.58000183
S-2,WASLEYS,sa,5400,-34.46666718,138.68333435
S-71,WATCHMAN,sa,5461,-34.08000183,138.41667175
S-52,WATERFALL GULLY,sa,5066,-34.96666718,138.66667175
S-47,WATERLOO,sa,5413,-33.98333359,138.8666687
S-77,WATERLOO CORNER,sa,5110,-34.72000122,138.58332825
S-44,WATERVALE,sa,5452,-33.96666718,138.6499939
S-88,WATRABA,sa,5690,-31.96666718,133.21000671
S-7,WATTLE FLAT,sa,5203,-35.41666794,138.3833313
S-74,WATTLE PARK,sa,5066,-34.91999817,138.66999817
S-47,WATTLE RANGE,sa,5279,-37.41666794,140.53334045
S-13,WATTLE RANGE EAST,sa,5279,-37.5,140.71665955
S-26,WAUKARINGA,sa,5440,-32.29000092,139.42999268
S-90,WAURALTEE,sa,5573,-34.58000183,137.55000305
S-70,WAYVILLE,sa,5034,-34.94499969,138.59300232
S-81,WEBB BEACH,sa,5501,-34.43333435,138.25
S-93,WEETULTA,sa,5573,-34.25,137.6333313
S-25,WELLAND,sa,5007,-34.90000153,138.55000305
S-45,WELLINGTON,sa,5259,-35.33333206,139.3833313
S-49,WELLINGTON EAST,sa,5259,-35.31999969,139.38999939
S-11,WEPAR,sa,5278,-37.63333511,140.71665955
S-7,WEPOWIE,sa,5482,-32.81666565,138.4833374
S-3,WEST BEACH,sa,5024,-34.93999863,138.5
S-94,WEST BUNDALEER,sa,5491,-33.29999924,138.47999573
S-60,WEST CROYDON,sa,5008,-34.88333511,138.55000305
S-18,WEST HINDMARSH,sa,5007,-34.90499878,138.56399536
S-9,WEST LAKES,sa,5021,-34.86999893,138.4833374
S-94,WEST LAKES SHORE,sa,5020,-34.86666489,138.4833374
S-42,WEST RANGE,sa,5275,-36.72999954,139.91000366
S-28,WEST RICHMOND,sa,5033,-34.93333435,138.55000305
S-13,WESTBOURNE PARK,sa,5041,-34.96666718,138.58999634
S-84,WESTERN FLAT,sa,5268,-36.51666641,140.7333374
S-77,WESTERN RIVER,sa,5223,-35.71666718,136.93333435
S-36,WHARMINDA,sa,5603,-33.95000076,136.2333374
S-48,WHITE HILL,sa,5253,-35.13333511,139.21000671
S-31,WHITE HUT,sa,5254,-33.79199982,138.63000488
S-12,WHITE HUT,sa,5575,-35.04000092,137.00999451
S-67,WHITE SANDS,sa,5253,-35.18333435,139.31666565
S-0,WHITE WELL CORNER,sa,5690,-31.88333321,133.30000305
S-99,WHITES FLAT,sa,5607,-34.50999832,135.8500061
S-95,WHITES RIVER,sa,5607,-34.5,135.94000244
S-80,WHITES VALLEY,sa,5172,-35.26666641,138.5166626
S-11,WHITWARTA,sa,5461,-34.09999847,138.33332825
S-18,WHYALLA,sa,5600,-33.03333282,137.56666565
S-55,WHYALLA JENKINS,sa,5609,-33.01666641,137.5
S-21,WHYALLA NORRIE,sa,5608,-33.03333282,137.53334045
S-43,WHYALLA NORRIE EAST,sa,5608,-33.02500153,137.55599976
S-48,WHYALLA NORRIE NORTH,sa,5608,-33.02000046,137.53999329
S-14,WHYALLA PLAYFORD,sa,5600,-33.02833176,137.55999756
S-26,WHYALLA STUART,sa,5608,-33.02000046,137.5166626
S-86,WHYTE YARCOWIE,sa,5420,-33.22000122,138.88000488
S-52,WIGLEY FLAT,sa,5357,-34.18333435,140.21665955
S-2,WILCHERRY,sa,5641,-32.91666794,136.44999695
S-54,WILD DOG VALLEY,sa,5271,-36.88000107,140.74000549
S-63,WILD HORSE PLAINS,sa,5501,-34.34999847,138.28334045
S-54,WILKAWATT,sa,5301,-35.36666489,140.3500061
S-83,WILLALO,sa,5419,-33.43333435,138.78334045
S-52,WILLALOOKA,sa,5267,-36.38333511,140.3500061
S-10,WILLAMULKA,sa,5554,-33.91666794,137.8500061
S-96,WILLASTON,sa,5118,-34.58333206,138.7333374
S-47,WILLIAMSTOWN,sa,5351,-34.66666794,138.8833313
S-50,WILLOCHRA,sa,5433,-32.21666718,138.1333313
S-6,WILLOUGHBY,sa,5222,-35.83000183,138.1000061
S-82,WILLOW BANKS,sa,5253,-35.04999924,139.33999634
S-93,WILLOW CREEK,sa,5211,-35.56666565,138.41667175
S-17,WILLOWIE,sa,5431,-32.68333435,138.31666565
S-7,WILLSDEN,sa,5700,-32.5,137.78334045
S-84,WILLSON RIVER,sa,5222,-35.83333206,137.93333435
S-98,WILLUNGA,sa,5172,-35.26666641,138.55000305
S-37,WILLUNGA HILL,sa,5172,-35.29999924,138.58332825
S-91,WILLUNGA SOUTH,sa,5172,-35.28333282,138.55000305
S-46,WILLYAROO,sa,5255,-35.26666641,138.91667175
S-57,WILMINGTON,sa,5485,-32.65000153,138.1000061
S-45,WINDSOR,sa,5501,-34.41666794,138.33332825
S-53,WINDSOR GARDENS,sa,5087,-34.86666489,138.6499939
S-33,WINGFIELD,sa,5013,-34.84999847,138.55000305
S-3,WINKIE,sa,5343,-34.29999924,140.5166626
S-19,WINNINOWIE,sa,5483,-32.61000061,137.91000366
S-85,WINULTA,sa,5555,-34.26666641,137.8666687
S-67,WIRRABARA,sa,5481,-33.03333282,138.2666626
S-79,WIRREGA,sa,5267,-36.20000076,140.58332825
S-97,WIRRINA COVE,sa,5204,-35.5,138.25
S-45,WIRRULLA,sa,5661,-32.40000153,134.53334045
S-34,WISANGER,sa,5223,-35.61666489,137.46665955
S-35,WISTOW,sa,5251,-35.11666489,138.8833313
S-73,WITCHELINA,sa,5731,-29.86666679,138.1499939
S-59,WITERA,sa,5671,-33.09000015,134.58000183
S-75,WOKURNA,sa,5520,-33.70000076,138.03334045
S-1,WOKURNA,sa,5522,-33.70000076,138.03999329
S-78,WOLSELEY,sa,5269,-36.36666489,140.8999939
S-88,WONGULLA,sa,5238,-34.70000076,139.56666565
S-4,WONGYARRA,sa,5481,-32.96666718,138.21665955
S-58,WONNA,sa,5419,-33.21666718,139.06666565
S-80,WONUARRA,sa,5340,-34.21666718,140.83332825
S-22,WOODCHESTER,sa,5255,-35.20000076,138.96665955
S-73,WOODCROFT,sa,5162,-35.11666489,138.55000305
S-99,WOODFORDE,sa,5072,-34.90000153,138.69999695
S-76,WOODLANE,sa,5238,-35,139.33000183
S-80,WOODLEIGH,sa,5311,-34.51666641,140.68333435
S-75,WOODS POINT,sa,5253,-35.21666718,139.38000488
S-36,WOODSIDE,sa,5244,-34.95000076,138.8666687
S-52,WOODVILLE,sa,5011,-34.86999893,138.53334045
S-52,WOODVILLE GARDENS,sa,5012,-34.86666489,138.55000305
S-7,WOODVILLE NORTH,sa,5012,-34.86666489,138.53999329
S-76,WOODVILLE PARK,sa,5011,-34.88000107,138.53334045
S-60,WOODVILLE SOUTH,sa,5011,-34.88333511,138.53334045
S-71,WOODVILLE WEST,sa,5011,-34.88333511,138.5166626
S-76,WOOL BAY,sa,5575,-35,137.75
S-67,WOOLPUNDA,sa,5330,-34.21666718,140.19999695
S-7,WOOLSHED FLAT,sa,5412,-34.11666489,138.6333313
S-34,WOOLSHEDS,sa,5118,-34.47000122,138.63999939
S-50,WOOLUMBOOL,sa,5272,-36.81000137,140.33332825
S-46,WOOLUNDUNGA,sa,5483,-32.56000137,137.92999268
S-79,WOOMERA,sa,5720,-31.16666603,136.81666565
S-58,WORLDS END,sa,5381,-33.83000183,139.05000305
S-55,WORLDS END CREEK,sa,5381,-33.83499908,139.05499268
S-99,WORROLONG,sa,5291,-37.79999924,140.83332825
S-32,WRATTONBULLY,sa,5271,-37.16666794,140.93333435
S-63,WUDINNA,sa,5652,-33.04999924,135.46000671
S-16,WUNKAR,sa,5311,-34.48333359,140.30000305
S-94,WYE,sa,5291,-38,140.88999939
S-23,WYNARKA,sa,5306,-35.13333511,139.7333374
S-31,WYNN VALE,sa,5127,-34.79999924,138.68333435
S-86,WYOMI,sa,5275,-36.84999847,139.81666565
S-36,YACKA,sa,5470,-33.56666565,138.44999695
S-23,YAHL,sa,5291,-37.86999893,140.82000732
S-6,YALANDA,sa,5641,-33.26666641,136.67999268
S-62,YALATA,sa,5690,-31.37999916,131.61999512
S-91,YALLUNDA FLAT,sa,5607,-34.33333206,135.8666687
S-69,YALPARA,sa,5431,-32.53333282,138.81666565
S-72,YAMBA,sa,5341,-34.25,140.8500061
S-51,YANERBIE,sa,5680,-32.93000031,134.13999939
S-42,YANINEE,sa,5653,-32.93999863,135.2666626
S-54,YANKALILLA,sa,5203,-35.45000076,138.3500061
S-46,YANTANABIE,sa,5661,-32.48333359,134.6333313
S-67,YANYARRIE,sa,5432,-32.33333206,138.56666565
S-98,YARRAH,sa,5433,-32.18333435,137.8666687
S-88,YATALA VALE,sa,5126,-34.77999878,138.7333374
S-45,YATINA,sa,5422,-32.91666794,138.66667175
S-61,YATTALUNGA,sa,5114,-34.68000031,138.80000305
S-69,YEELANNA,sa,5632,-34.13999939,135.72999573
S-62,YELTA,sa,5558,-34.06000137,137.6166687
S-4,YILKI,sa,5211,-35.56666565,138.58332825
S-32,YINKANIE,sa,5332,-34.33000183,140.31666565
S-49,YONGALA,sa,5493,-33.02000046,138.75
S-48,YORKE VALLEY,sa,5573,-34.45000076,137.66667175
S-96,YORKETOWN,sa,5576,-35.01666641,137.6000061
S-34,YOUNGHUSBAND,sa,5238,-34.88000107,139.52000427
S-83,YUMALI,sa,5261,-35.5,139.75
S-13,YUNDI,sa,5172,-35.31666565,138.6333313
S-14,YUNTA,sa,5440,-32.56999969,139.55000305
S-30,ABBOTSHAM,tas,7315,-41.21666718,146.16667175
S-10,ABELS BAY,tas,7112,-43.21666718,147.08332825
S-61,ABERDEEN,tas,7310,-41.25,146.31666565
S-75,ACACIA HILLS,tas,7306,-41.26666641,146.33332825
S-92,ACTON,tas,7170,-41.06666565,145.8833313
S-34,ACTON,tas,7320,-41.06666565,145.8833313
S-92,ACTON PARK,tas,7170,-42.8730011,147.47900391
S-61,ADVENTURE BAY,tas,7150,-43.36666489,147.31666565
S-29,AKAROA,tas,7216,-41.29999924,148.30000305
S-61,ALANVALE,tas,7248,-41.38333511,147.1166687
S-18,ALBERTON,tas,7263,-41.28333282,147.78334045
S-8,ALBION HEIGHTS,tas,7050,-42.93333435,147.33833313
S-84,ALCOMIE,tas,7330,-40.93333435,145.18333435
S-98,ALLENS RIVULET,tas,7150,-43.01666641,147.19999695
S-36,ALONNAH,tas,7150,-43.31666565,147.25
S-85,AMBLESIDE,tas,7310,-41.20000076,146.3666687
S-20,ANDOVER,tas,7120,-42.33333206,147.44999695
S-42,ANSONS BAY,tas,7216,-41.03833389,148.2666626
S-53,ANSONS BAY,tas,7264,-41.03833389,148.2666626
S-36,ANTILL PONDS,tas,7120,-42.20000076,147.3999939
S-23,APOLLO BAY,tas,7150,-43.16666794,147.2666626
S-7,APSLAWN,tas,7190,-41.95000076,148.16667175
S-67,APSLEY,tas,7030,-42.43333435,147.1499939
S-13,ARTHUR RIVER,tas,7330,-41.04999924,144.66667175
S-63,ARTHURS LAKE,tas,7030,-41.98333359,146.94999695
S-78,AUSTINS FERRY,tas,7011,-42.78333282,147.25
S-1,AVOCA,tas,7213,-41.78333282,147.71665955
S-71,BACK CREEK,tas,7252,-41.04999924,147.1166687
S-51,BADEN,tas,7120,-42.43333435,147.46665955
S-41,BADGER HEAD,tas,7270,-41.09999847,146.66667175
S-54,BAGDAD,tas,7030,-42.63333511,147.21665955
S-47,BAKERS BEACH,tas,7307,-41.13333511,146.6000061
S-74,BALFOUR,tas,7330,-41.25,144.8999939
S-27,BANCA,tas,7265,-41.01666641,147.80000305
S-14,BANGOR,tas,7267,-41.21666718,147.1333313
S-90,BARNES BAY,tas,7150,-43.11666489,147.3500061
S-7,BARRETTA,tas,7054,-43.04999924,147.2666626
S-65,BARRINGTON,tas,7306,-41.33333206,146.28334045
S-3,BATTERY POINT,tas,7004,-42.88333511,147.33332825
